sample_id,group_id,split_role,variant_id,intended_temperature_bin,realized_temperature_bin,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,peak_deltaT_K,mean_deltaT_K,cv_rms_deltaT_K,projected_peak_deltaT_K,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,cg_iterations,support_coordinate_sha256,layout_hash,solve_and_write_seconds
rb_g093_v0,rb_g093,train,v0,0,0,1.7999999999999998,333.33,333.33,43.623003628467245,33.83480446288336,35.09120398207423,43.561427680440715,0.7701729329899898,0.22982706715589737,-1.4588712953727484e-10,7.693824442473255e-11,1184,15d2aef0329ed405411073d650dac99b6362b904a3c58cb55c75e88755958b3c,c315da9fc0fb5e36fb47ae72a2e384c26e2a7564b758ef73a96d382a2f02400a,1.585701888980111
rb_g093_v1,rb_g093,train,v1,0,0,2.4999999999999996,500.0,333.33,44.930928013034645,34.0091473996285,35.26511036381123,44.85240237680733,0.8334339972164215,0.16656600289191992,-1.083414691294138e-10,7.758304853231914e-11,1152,15d2aef0329ed405411073d650dac99b6362b904a3c58cb55c75e88755958b3c,c315da9fc0fb5e36fb47ae72a2e384c26e2a7564b758ef73a96d382a2f02400a,1.5233102700149175
rb_g093_v2,rb_g093,train,v2,1,1,7.0,1000.0,333.33,73.29146886839897,52.35674014333174,54.26155007278634,73.08914159968197,0.9080410667499335,0.09195893328809547,-3.802892921202426e-11,9.055671816254977e-11,1184,15d2aef0329ed405411073d650dac99b6362b904a3c58cb55c75e88755958b3c,c315da9fc0fb5e36fb47ae72a2e384c26e2a7564b758ef73a96d382a2f02400a,1.5703225219913293
rb_g093_v3,rb_g093,train,v3,1,1,6.999999999999999,1000.0,500.0,72.26839219035799,50.48327204435768,52.86459443274959,72.09549852094506,0.8989937601031612,0.1010062399338746,-3.703588229748383e-11,9.242653843608051e-11,1173,15d2aef0329ed405411073d650dac99b6362b904a3c58cb55c75e88755958b3c,c315da9fc0fb5e36fb47ae72a2e384c26e2a7564b758ef73a96d382a2f02400a,1.5528867489774711
rb_g093_v4,rb_g093,train,v4,2,2,16.499999999999996,2050.0,500.0,98.1538894054882,62.29178691806338,65.16695274567768,97.3894605394998,0.9466704181179145,0.05332958189799664,-1.5911157913103238e-11,1.1622249679623313e-10,1130,15d2aef0329ed405411073d650dac99b6362b904a3c58cb55c75e88755958b3c,c315da9fc0fb5e36fb47ae72a2e384c26e2a7564b758ef73a96d382a2f02400a,1.518594723980641
rb_g093_v5,rb_g093,train,v5,2,2,16.499999999999996,2050.0,1000.0,97.3626323910824,59.79698957689289,63.52626032338084,96.52206692777321,0.9405199626124854,0.05948003740348365,-1.5968976982500837e-11,1.1638479208797013e-10,1172,15d2aef0329ed405411073d650dac99b6362b904a3c58cb55c75e88755958b3c,c315da9fc0fb5e36fb47ae72a2e384c26e2a7564b758ef73a96d382a2f02400a,1.5721461130015086
rb_g093_v6,rb_g093,train,v6,3,3,12.499999999999998,1000.0,500.0,127.12875057898077,90.1437119386695,94.39696288713111,126.58096647046682,0.8990042090698681,0.10099579095506488,-2.4932962361390313e-11,9.75869125450343e-11,1197,15d2aef0329ed405411073d650dac99b6362b904a3c58cb55c75e88755958b3c,c315da9fc0fb5e36fb47ae72a2e384c26e2a7564b758ef73a96d382a2f02400a,1.546481750003295
rb_g093_v7,rb_g093,train,v7,3,3,12.5,1000.0,500.0,126.82663146010475,90.13519529279232,94.38889634419834,126.58356052153187,0.8990199703693794,0.10098002965538684,-2.476626903558099e-11,9.851933807915248e-11,1194,15d2aef0329ed405411073d650dac99b6362b904a3c58cb55c75e88755958b3c,c315da9fc0fb5e36fb47ae72a2e384c26e2a7564b758ef73a96d382a2f02400a,1.5989928449853323
rb_g094_v0,rb_g094,train,v0,0,0,1.8,333.33,333.33,43.79015842905085,33.845082205399365,35.10071858347814,43.775579703270466,0.7700405282888685,0.22995947185774057,-1.4660911373809427e-10,7.62819699726251e-11,1189,c719e5e6d012e96d6e7c56933a3b34be52a800fa1051ad6795e3572704e85f5c,d5a31039a546b78ff9557883a7b65075b3f185aa8f1fe411706660330c3ed88c,1.536091904999921
rb_g094_v1,rb_g094,train,v1,0,0,2.5,500.0,333.33,44.84890440997623,34.02246433011462,35.277806777849484,44.75140731508742,0.8333173267786849,0.16668267332876102,-1.0744594103329064e-10,7.923117421112768e-11,1192,c719e5e6d012e96d6e7c56933a3b34be52a800fa1051ad6795e3572704e85f5c,d5a31039a546b78ff9557883a7b65075b3f185aa8f1fe411706660330c3ed88c,1.6019909780006856
rb_g094_v2,rb_g094,train,v2,1,1,6.999999999999999,1000.0,333.33,73.18147193435072,52.400403363292504,54.304953034536666,72.87416614494674,0.9079131221298113,0.09208687790777047,-3.7581858260336636e-11,8.949143164589819e-11,1143,c719e5e6d012e96d6e7c56933a3b34be52a800fa1051ad6795e3572704e85f5c,d5a31039a546b78ff9557883a7b65075b3f185aa8f1fe411706660330c3ed88c,1.4853174680029042
rb_g094_v3,rb_g094,train,v3,1,1,6.999999999999999,1000.0,500.0,72.73880133568053,50.5225215477814,52.903612759748924,72.41943550881052,0.898859981138423,0.10114001890049029,-3.8913332873440665e-11,9.167045863265845e-11,1181,c719e5e6d012e96d6e7c56933a3b34be52a800fa1051ad6795e3572704e85f5c,d5a31039a546b78ff9557883a7b65075b3f185aa8f1fe411706660330c3ed88c,1.5705048159870785
rb_g094_v4,rb_g094,train,v4,2,2,16.5,2050.0,500.0,99.16056615821338,62.398958836194986,65.27796528755556,98.45233791579852,0.9465214983068915,0.05347850170980006,-1.6691584141795197e-11,1.1541193108790914e-10,1155,c719e5e6d012e96d6e7c56933a3b34be52a800fa1051ad6795e3572704e85f5c,d5a31039a546b78ff9557883a7b65075b3f185aa8f1fe411706660330c3ed88c,1.5431925769953523
rb_g094_v5,rb_g094,train,v5,2,2,16.5,2050.0,1000.0,97.42166685982028,59.89762219182359,63.63094364763341,97.28613757114448,0.9403520451774825,0.059647954840163095,-1.7645635794289746e-11,1.1353061972011462e-10,1158,c719e5e6d012e96d6e7c56933a3b34be52a800fa1051ad6795e3572704e85f5c,d5a31039a546b78ff9557883a7b65075b3f185aa8f1fe411706660330c3ed88c,1.526520918996539
rb_g094_v6,rb_g094,train,v6,3,3,12.5,1000.0,500.0,128.70140394518137,90.2186756839536,94.47120875090249,128.24459350371984,0.8988601194500322,0.10113988057475182,-2.4783997076838204e-11,9.643443705332345e-11,1181,c719e5e6d012e96d6e7c56933a3b34be52a800fa1051ad6795e3572704e85f5c,d5a31039a546b78ff9557883a7b65075b3f185aa8f1fe411706660330c3ed88c,1.617848725989461
rb_g094_v7,rb_g094,train,v7,3,3,12.499999999999998,1000.0,500.0,128.53231075921587,90.21729002297651,94.46998638163204,128.0738224767603,0.8988628529736573,0.10113714705149916,-2.5156463578923652e-11,9.73242685499419e-11,1181,c719e5e6d012e96d6e7c56933a3b34be52a800fa1051ad6795e3572704e85f5c,d5a31039a546b78ff9557883a7b65075b3f185aa8f1fe411706660330c3ed88c,1.5621203889895696
rb_g095_v0,rb_g095,train,v0,0,0,1.7999999999999998,333.33,333.33,44.10683036807069,33.834926213258605,35.092025375198816,43.91588494272082,0.7701724666896194,0.22982753345707932,-1.466986408892189e-10,7.84183162879391e-11,1206,8764f8ba9405e3f06cb27f35d322f4fec5fb85fea585e302716807a7b3db306b,6ce93bb99c3408bc236127775ff1be7ca1fc339e9ac34094204b72b885d5df52,1.5817861599789467
rb_g095_v1,rb_g095,train,v1,0,0,2.4999999999999996,500.0,333.33,44.49657770588459,34.00513541462254,35.26269142871447,44.463127469006906,0.8334685546512199,0.16653144545737114,-1.0859104726534954e-10,7.935729807208692e-11,1178,8764f8ba9405e3f06cb27f35d322f4fec5fb85fea585e302716807a7b3db306b,6ce93bb99c3408bc236127775ff1be7ca1fc339e9ac34094204b72b885d5df52,1.5254038929997478
rb_g095_v2,rb_g095,train,v2,1,1,7.0,1000.0,333.33,73.26472870036025,52.34378356253283,54.25690407921603,73.26472870036025,0.9080785098303653,0.09192149020794914,-3.831446271362893e-11,8.908031138402109e-11,1167,8764f8ba9405e3f06cb27f35d322f4fec5fb85fea585e302716807a7b3db306b,6ce93bb99c3408bc236127775ff1be7ca1fc339e9ac34094204b72b885d5df52,1.5418529640010092
rb_g095_v3,rb_g095,train,v3,1,1,7.0,1000.0,500.0,72.3151343499141,50.46810981074437,52.85852314834608,72.3151343499141,0.8990456354382517,0.10095436459996134,-3.821303591016496e-11,9.135812444590207e-11,1162,8764f8ba9405e3f06cb27f35d322f4fec5fb85fea585e302716807a7b3db306b,6ce93bb99c3408bc236127775ff1be7ca1fc339e9ac34094204b72b885d5df52,1.5286429510160815
rb_g095_v4,rb_g095,train,v4,2,2,16.499999999999996,2050.0,500.0,98.10769375324202,62.252970861922144,65.16601914940736,98.10769375324202,0.9467252035950078,0.05327479642141049,-1.641827414763005e-11,1.176423225974565e-10,1126,8764f8ba9405e3f06cb27f35d322f4fec5fb85fea585e302716807a7b3db306b,6ce93bb99c3408bc236127775ff1be7ca1fc339e9ac34094204b72b885d5df52,1.4834682399814483
rb_g095_v5,rb_g095,train,v5,2,2,16.500000000000004,2050.0,1000.0,96.55780742817615,59.75920713622804,63.52423549900414,96.55780742817615,0.9405824309215961,0.059417569094726716,-1.6322781510263497e-11,1.1606033419189407e-10,1129,8764f8ba9405e3f06cb27f35d322f4fec5fb85fea585e302716807a7b3db306b,6ce93bb99c3408bc236127775ff1be7ca1fc339e9ac34094204b72b885d5df52,1.5038887859846
rb_g095_v6,rb_g095,train,v6,3,3,12.500000000000002,1000.0,500.0,130.3434955543326,90.1184933634343,94.38609508110234,129.84393310177944,0.8990513957127898,0.10094860431129414,-2.4083952609998956e-11,9.721186024710221e-11,1183,8764f8ba9405e3f06cb27f35d322f4fec5fb85fea585e302716807a7b3db306b,6ce93bb99c3408bc236127775ff1be7ca1fc339e9ac34094204b72b885d5df52,1.5763186859840062
rb_g095_v7,rb_g095,train,v7,3,3,12.499999999999996,1000.0,500.0,129.0947302214837,90.11850031544806,94.38565221890212,128.9271923723087,0.8990513596770643,0.1009486403465624,-2.3626647305263767e-11,9.918296376434592e-11,1192,8764f8ba9405e3f06cb27f35d322f4fec5fb85fea585e302716807a7b3db306b,6ce93bb99c3408bc236127775ff1be7ca1fc339e9ac34094204b72b885d5df52,1.5721049510175362
rb_g096_v0,rb_g096,train,v0,0,0,1.8000000000000003,333.33,333.33,45.00083127018729,33.864026257370654,35.118521635760615,44.95884091096872,0.7697953542167815,0.23020464592781742,-1.4459893159389656e-10,7.642363233750894e-11,1191,e91d92a85b4c28a9c714494722fdb3eb3473676abbce4ae207b0b06a5bb16a44,dbe185d66c786930102bdcfd358d216d2ede4d80a21d9bea2fce84d6280e6300,1.538709692977136
rb_g096_v1,rb_g096,train,v1,0,0,2.5,500.0,333.33,46.71072586408036,34.052558364103184,35.30700870734671,46.65938872382071,0.8330552337300446,0.16694476637699698,-1.0704159780772216e-10,7.783684251207544e-11,1183,e91d92a85b4c28a9c714494722fdb3eb3473676abbce4ae207b0b06a5bb16a44,dbe185d66c786930102bdcfd358d216d2ede4d80a21d9bea2fce84d6280e6300,1.5504784520016983
rb_g096_v2,rb_g096,train,v2,1,1,7.000000000000002,1000.0,333.33,76.6026472554525,52.49231028313338,54.39797418482707,76.49937199606927,0.907644927482132,0.0923550725560019,-3.813386114818025e-11,8.987418126456564e-11,1155,e91d92a85b4c28a9c714494722fdb3eb3473676abbce4ae207b0b06a5bb16a44,dbe185d66c786930102bdcfd358d216d2ede4d80a21d9bea2fce84d6280e6300,1.508122072002152
rb_g096_v3,rb_g096,train,v3,1,1,6.999999999999999,1000.0,500.0,76.20430192149723,50.6069438889269,52.9893329709756,76.18745165960786,0.8985721465691932,0.10142785347114952,-4.034269743665878e-11,9.141450997936044e-11,1174,e91d92a85b4c28a9c714494722fdb3eb3473676abbce4ae207b0b06a5bb16a44,dbe185d66c786930102bdcfd358d216d2ede4d80a21d9bea2fce84d6280e6300,1.5466865609923843
rb_g096_v4,rb_g096,train,v4,2,2,16.500000000000004,2050.0,500.0,110.61071570067918,62.61289369639451,65.51187026795206,110.57455653956106,0.946222327028442,0.0537776729896118,-1.8053767235390734e-11,1.1717471202005063e-10,1166,e91d92a85b4c28a9c714494722fdb3eb3473676abbce4ae207b0b06a5bb16a44,dbe185d66c786930102bdcfd358d216d2ede4d80a21d9bea2fce84d6280e6300,1.5849741529964376
rb_g096_v5,rb_g096,train,v5,2,2,16.500000000000004,2050.0,1000.0,111.83609093273935,60.11798771333796,63.88117123946264,111.80409188153618,0.9399844458604947,0.06001555415690103,-1.7395761598880775e-11,1.1227913549443679e-10,1167,e91d92a85b4c28a9c714494722fdb3eb3473676abbce4ae207b0b06a5bb16a44,dbe185d66c786930102bdcfd358d216d2ede4d80a21d9bea2fce84d6280e6300,1.5389822120196186
rb_g096_v6,rb_g096,train,v6,3,3,12.5,1000.0,500.0,137.77144945664674,90.38170885547967,94.63839089606272,137.7444303207646,0.8985488014003147,0.10145119862346412,-2.3778810032126786e-11,9.846782514831102e-11,1197,e91d92a85b4c28a9c714494722fdb3eb3473676abbce4ae207b0b06a5bb16a44,dbe185d66c786930102bdcfd358d216d2ede4d80a21d9bea2fce84d6280e6300,1.6094615619804244
rb_g096_v7,rb_g096,train,v7,3,3,12.499999999999998,1000.0,500.0,137.2115965596318,90.38230186899041,94.63831994387454,137.18318770534097,0.8985478483699566,0.10145215165389128,-2.3847892549611064e-11,9.694479636950188e-11,1198,e91d92a85b4c28a9c714494722fdb3eb3473676abbce4ae207b0b06a5bb16a44,dbe185d66c786930102bdcfd358d216d2ede4d80a21d9bea2fce84d6280e6300,1.6482300019997638
rb_g097_v0,rb_g097,train,v0,0,0,1.7999999999999998,333.33,333.33,44.53285491763734,33.83198190258616,35.088909676886956,44.51751156522988,0.7702094384486747,0.22979056169764145,-1.4631613821770709e-10,7.646212330358036e-11,1189,1f626537408db9940b288dabc0a2c782a00eb3dc12c6917c8fb92649fceff3b6,18d125b7f48f8f689eb9fdd1b614116be0747f471c3543f809a3c82634f21727,1.5966233959770761
rb_g097_v1,rb_g097,train,v1,0,0,2.5,500.0,333.33,45.44951866579629,34.00100731157755,35.25802548180107,45.430708549028736,0.8335040238248714,0.16649597628291843,-1.0778986592185902e-10,7.889303439304167e-11,1191,1f626537408db9940b288dabc0a2c782a00eb3dc12c6917c8fb92649fceff3b6,18d125b7f48f8f689eb9fdd1b614116be0747f471c3543f809a3c82634f21727,1.5408058720058762
rb_g097_v2,rb_g097,train,v2,1,1,7.0,1000.0,333.33,73.1536746121808,52.32463160045327,54.23365943826062,73.1536746121808,0.9081348148000646,0.09186518523743839,-3.7503080006575014e-11,8.981217784742207e-11,1186,1f626537408db9940b288dabc0a2c782a00eb3dc12c6917c8fb92649fceff3b6,18d125b7f48f8f689eb9fdd1b614116be0747f471c3543f809a3c82634f21727,1.5479659019911196
rb_g097_v3,rb_g097,train,v3,1,1,7.0,1000.0,500.0,72.01815956517981,50.4456004866154,52.83135305400631,72.01815956517981,0.8991225051931605,0.1008774948450369,-3.8197413486175587e-11,9.245136519594432e-11,1192,1f626537408db9940b288dabc0a2c782a00eb3dc12c6917c8fb92649fceff3b6,18d125b7f48f8f689eb9fdd1b614116be0747f471c3543f809a3c82634f21727,1.6515219529974274
rb_g097_v4,rb_g097,train,v4,2,2,16.499999999999996,2050.0,500.0,115.34578092168181,62.196493853767755,65.0903311451207,115.1600993464611,0.9468035737720943,0.053196426244535425,-1.6629741355011383e-11,1.1573253750866987e-10,1180,1f626537408db9940b288dabc0a2c782a00eb3dc12c6917c8fb92649fceff3b6,18d125b7f48f8f689eb9fdd1b614116be0747f471c3543f809a3c82634f21727,1.61967412600643
rb_g097_v5,rb_g097,train,v5,2,2,16.499999999999996,2050.0,1000.0,106.62326804438669,59.70940371070398,63.45244819892757,106.50503355960052,0.9406651040933052,0.05933489592351749,-1.6822664473569276e-11,1.172354450125133e-10,1170,1f626537408db9940b288dabc0a2c782a00eb3dc12c6917c8fb92649fceff3b6,18d125b7f48f8f689eb9fdd1b614116be0747f471c3543f809a3c82634f21727,1.537601854011882
rb_g097_v6,rb_g097,train,v6,3,3,12.500000000000002,1000.0,500.0,130.73967870185527,90.0910942422389,94.35129929301458,130.6207955784634,0.8991042632956913,0.10089573672812652,-2.3817730010478042e-11,9.8556483158056e-11,1197,1f626537408db9940b288dabc0a2c782a00eb3dc12c6917c8fb92649fceff3b6,18d125b7f48f8f689eb9fdd1b614116be0747f471c3543f809a3c82634f21727,1.625500580004882
rb_g097_v7,rb_g097,train,v7,3,3,12.5,1000.0,500.0,130.1499025497959,90.09962503243526,94.35976547362317,130.03038829564446,0.899088702042211,0.10091129798306393,-2.527496434368004e-11,9.784915349864245e-11,1191,1f626537408db9940b288dabc0a2c782a00eb3dc12c6917c8fb92649fceff3b6,18d125b7f48f8f689eb9fdd1b614116be0747f471c3543f809a3c82634f21727,1.5885500659933314
rb_g098_v0,rb_g098,train,v0,0,0,1.8,333.33,333.33,44.43498052742791,33.842792190165945,35.09883338724832,44.42245542004633,0.7700696622116453,0.22993033792971396,-1.4135923912898343e-10,7.747415344969951e-11,1197,80be8030b1f4166b557dcc3a64ae394fd53b6cec4a4a6207bdb24931a6b2c98c,e9d04f6774dd9ed39842e0f3c25f0d305d2d5ff3288cda618c84546f7ade44e5,1.6165778589784168
rb_g098_v1,rb_g098,train,v1,0,0,2.500000000000001,500.0,333.33,45.82405861286054,34.019469364309195,35.275579971448124,45.80655553983314,0.8333439439677749,0.16665605614148138,-1.0925631510616537e-10,7.802024380047418e-11,1185,80be8030b1f4166b557dcc3a64ae394fd53b6cec4a4a6207bdb24931a6b2c98c,e9d04f6774dd9ed39842e0f3c25f0d305d2d5ff3288cda618c84546f7ade44e5,1.566224055015482
rb_g098_v2,rb_g098,train,v2,1,1,6.999999999999999,1000.0,333.33,75.18798483630752,52.38749770840771,54.295483935736925,75.14166196444194,0.9079512261582414,0.09204877388000925,-3.825068833102868e-11,9.01419038229517e-11,1188,80be8030b1f4166b557dcc3a64ae394fd53b6cec4a4a6207bdb24931a6b2c98c,e9d04f6774dd9ed39842e0f3c25f0d305d2d5ff3288cda618c84546f7ade44e5,1.583162569993874
rb_g098_v3,rb_g098,train,v3,1,1,7.0,1000.0,500.0,73.89102125564165,50.51281474888731,52.89738556447987,73.8474518581412,0.8988932704003932,0.10110672963845825,-3.885154103195581e-11,9.065412242876004e-11,1173,80be8030b1f4166b557dcc3a64ae394fd53b6cec4a4a6207bdb24931a6b2c98c,e9d04f6774dd9ed39842e0f3c25f0d305d2d5ff3288cda618c84546f7ade44e5,1.5603633730206639
rb_g098_v4,rb_g098,train,v4,2,2,16.5,2050.0,500.0,101.39220755783253,62.3806745655015,65.27343927384625,101.39220755783253,0.9465465839382485,0.05345341607813595,-1.638442916693996e-11,1.177807331010799e-10,1150,80be8030b1f4166b557dcc3a64ae394fd53b6cec4a4a6207bdb24931a6b2c98c,e9d04f6774dd9ed39842e0f3c25f0d305d2d5ff3288cda618c84546f7ade44e5,1.4861358480120543
rb_g098_v5,rb_g098,train,v5,2,2,16.5,2050.0,1000.0,99.8561808465875,59.89103157032484,63.63700925313723,99.79846296226475,0.9403628173963954,0.05963718261835375,-1.474909756616467e-11,1.153633626065351e-10,1124,80be8030b1f4166b557dcc3a64ae394fd53b6cec4a4a6207bdb24931a6b2c98c,e9d04f6774dd9ed39842e0f3c25f0d305d2d5ff3288cda618c84546f7ade44e5,1.4693744470132515
rb_g098_v6,rb_g098,train,v6,3,3,12.500000000000002,1000.0,500.0,131.60434099327472,90.20640968236414,94.46401588621488,131.52773680333655,0.8988837184460267,0.10111628157960931,-2.5635920053446167e-11,9.768820293163157e-11,1177,80be8030b1f4166b557dcc3a64ae394fd53b6cec4a4a6207bdb24931a6b2c98c,e9d04f6774dd9ed39842e0f3c25f0d305d2d5ff3288cda618c84546f7ade44e5,1.6123900869861245
rb_g098_v7,rb_g098,train,v7,3,3,12.5,1000.0,500.0,131.9861562161331,90.20332603686424,94.46078368856001,131.90774843036849,0.898889517989701,0.10111048203498793,-2.468890869522511e-11,9.721579717454467e-11,1182,80be8030b1f4166b557dcc3a64ae394fd53b6cec4a4a6207bdb24931a6b2c98c,e9d04f6774dd9ed39842e0f3c25f0d305d2d5ff3288cda618c84546f7ade44e5,1.5587910250178538
rb_g099_v0,rb_g099,train,v0,0,0,1.8000000000000003,333.33,333.33,44.10229315666521,33.83356310406304,35.09037182596478,43.91535638417503,0.7701893073976527,0.22981069274301164,-1.40664301194625e-10,7.734966881137576e-11,1191,d75f449a7a1e936da749bc217399e96c15e390e10703825f2ca165bfc1dee51e,1ef2e6dfd784f23f2e79d1e2b460b7ffa5b4f9391bc9cf05f767d17da48846a0,1.5954935690097045
rb_g099_v1,rb_g099,train,v1,0,0,2.5,500.0,333.33,45.11351805379542,34.00469220252638,35.26164633447953,45.090107188455136,0.8334724647775801,0.1665275353287011,-1.062811616492354e-10,7.815543555891409e-11,1189,d75f449a7a1e936da749bc217399e96c15e390e10703825f2ca165bfc1dee51e,1ef2e6dfd784f23f2e79d1e2b460b7ffa5b4f9391bc9cf05f767d17da48846a0,1.5918382499949075
rb_g099_v2,rb_g099,train,v2,1,1,7.000000000000001,1000.0,333.33,73.06024766811197,52.33843047272407,54.247795854105135,72.98666412922614,0.9080945047912401,0.09190549524610266,-3.734276380181914e-11,9.06908070258083e-11,1189,d75f449a7a1e936da749bc217399e96c15e390e10703825f2ca165bfc1dee51e,1ef2e6dfd784f23f2e79d1e2b460b7ffa5b4f9391bc9cf05f767d17da48846a0,1.6298425599816255
rb_g099_v3,rb_g099,train,v3,1,1,7.0,1000.0,500.0,71.7330607062591,50.46447114532313,52.8501664422062,71.65233066673585,0.8990579652647535,0.10094203477369115,-3.8444612572772845e-11,9.207041868161042e-11,1177,d75f449a7a1e936da749bc217399e96c15e390e10703825f2ca165bfc1dee51e,1ef2e6dfd784f23f2e79d1e2b460b7ffa5b4f9391bc9cf05f767d17da48846a0,1.5597643180226441
rb_g099_v4,rb_g099,train,v4,2,2,16.5,2050.0,500.0,97.04132271125195,62.24294920426994,65.12950202970279,96.86624992975868,0.9467388586101855,0.05326114140550213,-1.568760609631447e-11,1.1623213188175965e-10,1137,d75f449a7a1e936da749bc217399e96c15e390e10703825f2ca165bfc1dee51e,1ef2e6dfd784f23f2e79d1e2b460b7ffa5b4f9391bc9cf05f767d17da48846a0,1.4780343489837833
rb_g099_v5,rb_g099,train,v5,2,2,16.499999999999996,2050.0,1000.0,96.60795643548823,59.758982268327024,63.496515847675376,96.4227035107449,0.9405830928065434,0.059416907211622884,-1.8166310206965775e-11,1.1711782371675898e-10,1153,d75f449a7a1e936da749bc217399e96c15e390e10703825f2ca165bfc1dee51e,1ef2e6dfd784f23f2e79d1e2b460b7ffa5b4f9391bc9cf05f767d17da48846a0,1.5299244629859459
rb_g099_v6,rb_g099,train,v6,3,3,12.500000000000004,1000.0,500.0,128.05149044181087,90.11513612816717,94.37344316383391,127.43885459282995,0.8990581322623586,0.10094186776222881,-2.458747871969535e-11,9.872308671686279e-11,1184,d75f449a7a1e936da749bc217399e96c15e390e10703825f2ca165bfc1dee51e,1ef2e6dfd784f23f2e79d1e2b460b7ffa5b4f9391bc9cf05f767d17da48846a0,1.5634889700158965
rb_g099_v7,rb_g099,train,v7,3,3,12.5,1000.0,500.0,130.41418177719862,90.11741189193833,94.3771333342364,129.68911502995252,0.8990534214842992,0.10094657853974026,-2.4039490398308773e-11,9.810764997461252e-11,1154,d75f449a7a1e936da749bc217399e96c15e390e10703825f2ca165bfc1dee51e,1ef2e6dfd784f23f2e79d1e2b460b7ffa5b4f9391bc9cf05f767d17da48846a0,1.5024963619944174
rb_g100_v0,rb_g100,train,v0,0,0,1.8000000000000003,333.33,333.33,44.31877845393768,33.84753154797226,35.1036175601505,44.306304198428904,0.7700083882770584,0.22999161186804787,-1.4510633435567871e-10,7.749457323372448e-11,1199,9952b3b8052a9ff6866b74b93ae638f480a9ab9bad0e528681d1090af48c1446,aa7f4fd40d0c07676f8592a80ea8ddc6da1ac1eab347e96af47daf94074a9c81,1.60399961200892
rb_g100_v1,rb_g100,train,v1,0,0,2.5,500.0,333.33,45.390378207901904,34.02921835416431,35.28550444314632,45.34960520937386,0.8332590591092988,0.16674094099787568,-1.0717442489038831e-10,7.880639068294934e-11,1195,9952b3b8052a9ff6866b74b93ae638f480a9ab9bad0e528681d1090af48c1446,aa7f4fd40d0c07676f8592a80ea8ddc6da1ac1eab347e96af47daf94074a9c81,1.5926958929921966
rb_g100_v2,rb_g100,train,v2,1,1,7.000000000000001,1000.0,333.33,74.14133185849954,52.421643013458144,54.33227228709841,73.84759150893831,0.9078513709178206,0.09214862911954032,-3.7360939738765144e-11,9.041347519175641e-11,1188,9952b3b8052a9ff6866b74b93ae638f480a9ab9bad0e528681d1090af48c1446,aa7f4fd40d0c07676f8592a80ea8ddc6da1ac1eab347e96af47daf94074a9c81,1.585321771010058
rb_g100_v3,rb_g100,train,v3,1,1,7.000000000000001,1000.0,500.0,73.07415890345965,50.54289933324269,52.92946096359601,72.85813680572312,0.8987903221685475,0.10120967786901426,-3.7561715642604143e-11,9.137496766219929e-11,1181,9952b3b8052a9ff6866b74b93ae638f480a9ab9bad0e528681d1090af48c1446,aa7f4fd40d0c07676f8592a80ea8ddc6da1ac1eab347e96af47daf94074a9c81,1.5715219560079277
rb_g100_v4,rb_g100,train,v4,2,2,16.5,2050.0,500.0,99.13607812947043,62.44198737188447,65.34315480147795,98.56388945178622,0.946461080158107,0.053538919859220414,-1.7327398775061436e-11,1.176056955612581e-10,1173,9952b3b8052a9ff6866b74b93ae638f480a9ab9bad0e528681d1090af48c1446,aa7f4fd40d0c07676f8592a80ea8ddc6da1ac1eab347e96af47daf94074a9c81,1.5191728529753163
rb_g100_v5,rb_g100,train,v5,2,2,16.5,2050.0,1000.0,97.12314223795028,59.94030307999595,63.6959820051719,96.57423971106061,0.9402817205058767,0.05971827951019343,-1.607006783536125e-11,1.1600814745246849e-10,1181,9952b3b8052a9ff6866b74b93ae638f480a9ab9bad0e528681d1090af48c1446,aa7f4fd40d0c07676f8592a80ea8ddc6da1ac1eab347e96af47daf94074a9c81,1.5721638539980631
rb_g100_v6,rb_g100,train,v6,3,3,12.499999999999998,1000.0,500.0,130.34919970945884,90.24636672858259,94.507827270514,129.81631294666704,0.898807611914553,0.1011923881100856,-2.463865556023848e-11,9.824882538754094e-11,1199,9952b3b8052a9ff6866b74b93ae638f480a9ab9bad0e528681d1090af48c1446,aa7f4fd40d0c07676f8592a80ea8ddc6da1ac1eab347e96af47daf94074a9c81,1.5739082310174126
rb_g100_v7,rb_g100,train,v7,3,3,12.5,1000.0,500.0,136.7262255880123,90.24824308939343,94.51192610610155,135.1810477573141,0.8988035001799,0.10119649984465764,-2.4557618161225035e-11,9.708241136419488e-11,1184,9952b3b8052a9ff6866b74b93ae638f480a9ab9bad0e528681d1090af48c1446,aa7f4fd40d0c07676f8592a80ea8ddc6da1ac1eab347e96af47daf94074a9c81,1.545734765008092
rb_g101_v0,rb_g101,train,v0,0,0,1.7999999999999998,333.33,333.33,44.42998424465594,33.8371211033668,35.09404303014915,44.3757087730782,0.7701431750931247,0.22985682505544933,-1.4857402345451004e-10,7.623821890657732e-11,1177,b029f9a54c83a8095a587f53c649b97f9d323dc21820d545d58676445da4c01c,0ec6800d2894a08364aa472180f19faf39c85c7868e7273c828ee9f105c17984,1.539295671012951
