sample_id,group_id,split_role,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,source_count,layout_kind,alignment_relation,peak_deltaT_K,mean_deltaT_K,top_heat_fraction,bottom_heat_fraction,full_field_cv_rmse_K,full_field_cv_relative_rmse,full_field_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K,solver_peak_minus_projected_peak_K,energy_balance_relative_error
p1g_g098_t1_b1_p0,p1g_g098,valid,1400.0,120.0,4.0,3,clustered,offset,33.60461100129635,24.487002904125823,0.9542891888037398,0.04571081131441555,1.1152588341308391,0.04494702577380863,4.708802782214946,1.2150875194746504,1.9307140915047967,0.08072250754867127,-1.1815536049564201e-10
p1g_g098_t1_b1_p1,p1g_g098,valid,1400.0,120.0,6.0,3,clustered,offset,50.406916500484726,36.730504354904085,0.9542891887694843,0.04571081131283028,1.6728882511463772,0.04494702577404032,7.063204173069153,1.8226312791470036,2.896071137163915,0.12108376131993737,-8.231463658840236e-11
p1g_g099_t0_b0_p0,p1g_g099,valid,1000.0,20.0,4.0,6,edge_balanced,partly_aligned,44.66257144408985,38.70941934565053,0.9823492172451208,0.01765078287498987,0.6370019714779735,0.016440655537787587,3.612059336598577,0.5267076155543577,0.8552706345703882,0.09451274171647128,-1.2011067834771794e-10
p1g_g099_t0_b0_p1,p1g_g099,valid,1000.0,20.0,6.0,6,edge_balanced,partly_aligned,66.99385716407494,58.064129016475164,0.9823492172106691,0.017650782874383018,0.9555029572043279,0.01644065553813639,5.418089004896217,0.7900614233320198,1.2829059518227268,0.14176911257072788,-8.505216438544257e-11
p1g_g099_t0_b1_p0,p1g_g099,valid,1000.0,120.0,4.0,6,edge_balanced,partly_aligned,42.81622614622387,33.42944946345758,0.9377865283860971,0.06221347173329238,1.5265983595814272,0.045059042166663815,7.220344277174377,1.6920791172841518,2.660282195476043,0.09455826043802062,-1.1938948440981534e-10
p1g_g099_t0_b1_p1,p1g_g099,valid,1000.0,120.0,6.0,6,edge_balanced,partly_aligned,64.22433921736888,50.144174193463414,0.9377865283531719,0.062213471731183134,2.289897539301074,0.04505904216681418,10.830516415451086,2.538118675836415,3.9904232930830403,0.14183739065060763,-8.435502296677555e-11
p1g_g099_t1_b0_p0,p1g_g099,valid,1400.0,20.0,4.0,6,edge_balanced,partly_aligned,33.57822730558905,28.001662155390697,0.9871980189415288,0.012801981176936308,0.5691384114558452,0.02030217611855682,3.6176078568789194,0.5295980031397107,0.6589034742930835,0.09468364593459455,-1.1846511792368286e-10
p1g_g099_t1_b0_p1,p1g_g099,valid,1400.0,20.0,6.0,6,edge_balanced,partly_aligned,50.367340956861256,42.00249323161633,0.9871980189061375,0.012801981176489965,0.8537076171761758,0.02030217611908587,5.426411785319942,0.7943970047096514,0.9883552114171152,0.1420254688963496,-8.262745580337831e-11
p1g_g099_t1_b1_p0,p1g_g099,valid,1400.0,120.0,4.0,6,edge_balanced,partly_aligned,32.59118565453855,24.480564356401114,0.9543076302414109,0.045692369876626636,1.171404802290206,0.0472139875980985,5.764974646294263,1.2368487968411728,1.9912173806675355,0.09472904185287234,-1.1803748950489634e-10
p1g_g099_t1_b1_p1,p1g_g099,valid,1400.0,120.0,6.0,6,edge_balanced,partly_aligned,48.88677848033825,36.720846533322806,0.9543076302071514,0.04569236987506966,1.7571072033834456,0.04721398759834958,8.647461969194751,1.8552731951933765,2.9868260709024526,0.14209356277382312,-8.222102628370938e-11
p1g_g100_t0_b0_p0,p1g_g100,valid,1000.0,20.0,4.0,7,clustered,offset,42.094483658059346,38.665068975552856,0.9823784379759357,0.017621562144243742,0.5034834624470014,0.013012110224781947,1.782464849458222,0.5052311127778921,0.7710020738812773,0.051529779331360714,-1.2017945666409346e-10
p1g_g100_t0_b0_p1,p1g_g100,valid,1000.0,20.0,6.0,7,clustered,offset,63.14172548502887,57.99760346133149,0.9823784379414948,0.017621562143639663,0.7552251936550455,0.013012110224963843,2.67369727409249,0.7578466691676908,1.156503110787071,0.07729466899712634,-8.513448279678926e-11
p1g_g100_t0_b1_p0,p1g_g100,valid,1000.0,120.0,4.0,7,clustered,offset,40.25120647948626,33.393840041541985,0.9378895222940951,0.062110477825447596,1.4427371610601383,0.042637643743985605,6.488159396919912,1.670232387750957,2.5722358862500982,0.05095529628476925,-1.1954265355385019e-10
p1g_g100_t0_b1_p1,p1g_g100,valid,1000.0,120.0,6.0,7,clustered,offset,60.37680971726377,50.09076006058292,0.9378895222611575,0.062110477823308384,2.164105741519272,0.042637643744061045,9.732239095043155,2.505348581539124,3.8583538292488697,0.07643294442834758,-8.44658602320673e-11
p1g_g100_t1_b0_p0,p1g_g100,valid,1400.0,20.0,4.0,7,clustered,offset,31.012003408179226,27.956993274841523,0.9872273839036738,0.012772616214861381,0.4254780137577104,0.015207690201485638,1.6852289656027892,0.5081179284578639,0.5746336691021838,0.0515752485554799,-1.1853519728266537e-10
p1g_g100_t1_b0_p1,p1g_g100,valid,1400.0,20.0,6.0,7,clustered,offset,46.518005110744696,41.93548991079621,0.9872273838682735,0.012772616214419092,0.6382170206268893,0.015207690201786672,2.5278434484001195,0.76217689268708,0.8619505036274973,0.07736287283250931,-8.26925588189494e-11
p1g_g100_t1_b1_p0,p1g_g100,valid,1400.0,120.0,4.0,7,clustered,offset,30.027380971197488,24.44397210884569,0.9544124386058808,0.045587561512339,1.075880897681715,0.04344619025131934,4.726051502008147,1.214958178978975,1.9030991710147873,0.05114677213202867,-1.1821976730885808e-10
p1g_g100_t1_b1_p1,p1g_g100,valid,1400.0,120.0,6.0,7,clustered,offset,45.041071455323845,36.66595816198237,0.9544124385716227,0.04558756151074678,1.6138213464711089,0.04344619025145837,7.08907725276282,1.8224372684039736,2.854648756428503,0.07672015819588296,-8.236953711697008e-11
p1g_g101_t0_b0_p0,p1g_g101,valid,1000.0,20.0,4.0,10,distributed,offset,41.56291825140511,38.72552340199138,0.9823386069099584,0.017661393210208116,0.502169319476973,0.012958489593204356,1.9568245673393108,0.5256644714488061,0.817113860836912,0.016138343013381018,-1.2016656072977305e-10
p1g_g101_t0_b0_p1,p1g_g101,valid,1000.0,20.0,6.0,10,distributed,offset,62.34437737504686,58.08828510099185,0.982338606875504,0.017661393209606926,0.7532539791991358,0.01295848959336869,2.935236850914407,0.7884967071740334,1.2256707912189313,0.024207514518707285,-8.51109321908794e-11
p1g_g101_t0_b1_p0,p1g_g101,valid,1000.0,120.0,4.0,10,distributed,offset,39.71557744782848,33.44237959540847,0.9377491302834376,0.06225086983602206,1.4526295119037127,0.042872864620143815,6.732272197896862,1.6690112912731934,2.623034968623756,0.015582482642003015,-1.1945970601612288e-10
p1g_g101_t0_b1_p1,p1g_g101,valid,1000.0,120.0,6.0,10,distributed,offset,59.573366169774715,50.16356939138919,0.9377491302505119,0.06225086983391259,2.178944267783041,0.042872864620191325,10.098408296511991,2.5035169368201196,3.9345524528046667,0.02337372396198134,-8.442446741696585e-11
p1g_g101_t1_b0_p0,p1g_g101,valid,1400.0,20.0,4.0,10,distributed,offset,30.482532919495156,28.017881866006533,0.9871873562345579,0.012812643883960365,0.4210935985873286,0.015019414208778422,1.6500891227063903,0.5285530104841314,0.6207462967248034,0.01618565252135795,-1.185182542384755e-10
p1g_g101_t1_b0_p1,p1g_g101,valid,1400.0,20.0,6.0,10,distributed,offset,45.72379937774059,42.02682279755041,0.9871873561991661,0.012812643883523836,0.6316403978700288,0.015019414209039367,2.475133684060097,0.792829515726396,0.9311194450579023,0.024278478788630764,-8.268988734479639e-11
p1g_g101_t1_b1_p0,p1g_g101,valid,1400.0,120.0,4.0,10,distributed,offset,29.4949258778625,24.493851362025104,0.9542695732917388,0.04573042682637614,1.0844073572669042,0.04370913946493593,4.970241965365744,1.213801620446361,1.9539906137913476,0.015775703502413307,-1.1811492062197004e-10
p1g_g101_t1_b1_p1,p1g_g101,valid,1400.0,120.0,6.0,10,distributed,offset,44.24238881534171,36.74077704175972,0.95426957325747,0.04573042682482284,1.6266110358465709,0.04370913946501352,7.4553629478053836,1.8207024306005906,2.9309859205872044,0.0236635552632265,-8.229281145410994e-11
p1g_g102_t0_b0_p0,p1g_g102,valid,1000.0,20.0,4.0,3,distributed,partly_aligned,50.38047697244002,38.71722296508315,0.9823440757445147,0.017655924375761536,0.7140595261725603,0.01841503351156433,6.266287918985597,0.5335560148326408,0.808468184686717,0.05324663911432026,-1.2027619178400784e-10
p1g_g102_t0_b0_p1,p1g_g102,valid,1000.0,20.0,6.0,3,distributed,partly_aligned,75.57071545656294,58.07583444562156,0.9823440757100562,0.017655924375152936,1.071089289249438,0.018415033512036917,9.399431878483767,0.800334022249956,1.212702276997959,0.07986995866951929,-8.520911753961968e-11
p1g_g102_t0_b1_p0,p1g_g102,valid,1000.0,120.0,4.0,3,distributed,partly_aligned,48.5306376409402,33.43571507920269,0.9377684062091778,0.06223159391040782,1.5348111224589647,0.04526162439768718,7.40255896855308,1.6595337410994944,2.614692704181209,0.05322985650030887,-1.1958560530711537e-10
p1g_g102_t0_b1_p1,p1g_g102,valid,1000.0,120.0,6.0,3,distributed,partly_aligned,72.79595645941123,50.1535726170792,0.9377684061762412,0.062231593908291305,2.3022166836208338,0.045261624397913126,11.103838452567516,2.4893006115607363,3.922039056143035,0.0798447847520265,-8.453254762841311e-11
p1g_g102_t1_b0_p0,p1g_g102,valid,1400.0,20.0,4.0,3,distributed,partly_aligned,39.28657470855825,28.009521817969134,0.9871928520628697,0.012807148055768056,0.6605809969279748,0.023531416313190796,6.27319206706494,0.536448584479615,0.6120915589355036,0.05319045604460371,-1.186377194400956e-10
p1g_g102_t1_b0_p1,p1g_g102,valid,1400.0,20.0,6.0,3,distributed,partly_aligned,58.92986206129484,42.014282725485025,0.9871928520274791,0.012807148055322654,0.9908714953862532,0.023531416313875442,9.409788100604146,0.8046728767193372,0.9181373383795517,0.07978568406872455,-8.280173768859811e-11
p1g_g102_t1_b1_p0,p1g_g102,valid,1400.0,120.0,4.0,3,distributed,partly_aligned,38.29619358912993,24.48700290412493,0.9542891888038414,0.045710811314395625,1.194488348008222,0.048069702726049324,6.239488323354749,1.204313895112648,1.9456212155251933,0.05317373942739323,-1.182370173991032e-10
p1g_g102_t1_b1_p1,p1g_g102,valid,1400.0,120.0,6.0,3,distributed,partly_aligned,57.44429038220096,36.73050435490716,0.9542891887695871,0.045710811312831945,1.791732521964313,0.048069702726432885,9.359232485040536,1.806470842601641,2.918431823191156,0.07976060913949823,-8.241903456015128e-11
p1g_g103_t0_b0_p0,p1g_g103,valid,1000.0,20.0,4.0,9,mixed,partly_aligned,42.78407128279281,38.71157158958615,0.9823477992155205,0.017652200904644314,0.5386419223795323,0.01390377418170758,2.359213298769987,0.5264768806177926,0.8168342852644628,0.02413440144641754,-1.2016482600629708e-10
p1g_g103_t0_b0_p1,p1g_g103,valid,1000.0,20.0,6.0,9,mixed,partly_aligned,64.17610692214328,58.067357382384934,0.9823477991810622,0.017652200904043958,0.8079628835534908,0.013903774181913062,3.5388199480898948,0.7897153209272005,1.2252514278584954,0.03620160216922841,-8.510618136151986e-11
p1g_g103_t0_b1_p0,p1g_g103,valid,1000.0,120.0,4.0,9,mixed,partly_aligned,40.937705068306,33.4311775248649,0.9377815302764541,0.06221846984300029,1.4680353397274575,0.04333799930301773,6.806771749519328,1.6742980386908357,2.6206649257038066,0.02415382610308825,-1.1945434919002906e-10
p1g_g103_t0_b1_p1,p1g_g103,valid,1000.0,120.0,6.0,9,mixed,partly_aligned,61.40655760050697,50.146766285573364,0.9377815302435354,0.06221846984088555,2.2020530095196893,0.04333799930310167,10.210157623941143,2.51144705794718,3.9309973884260216,0.03623073915326813,-8.442089619956998e-11
p1g_g103_t1_b0_p0,p1g_g103,valid,1400.0,20.0,4.0,9,mixed,partly_aligned,31.700348370587108,28.003829856057287,0.9871965939126242,0.012803406205864995,0.4630223396469814,0.016521212229863698,2.2456207705586166,0.5293705086347131,0.620481627061622,0.02420692907060129,-1.1848914904799557e-10
p1g_g103_t1_b0_p1,p1g_g103,valid,1400.0,20.0,6.0,9,mixed,partly_aligned,47.55052255438528,42.005744782630856,0.9871965938772388,0.012803406205432558,0.6945335094591039,0.016521212230165557,3.368431155839744,0.7940557629519844,0.9307224405596344,0.03631039360294608,-8.267131423878027e-11
p1g_g103_t1_b1_p0,p1g_g103,valid,1400.0,120.0,4.0,9,mixed,partly_aligned,30.713324952340884,24.482340112573237,0.9543025440794508,0.04569745603864575,1.1037719638599932,0.04450329794850765,5.044166489866541,1.2190799094323665,1.951618134246246,0.024226261378942127,-1.180965603087003e-10
p1g_g103_t1_b1_p1,p1g_g103,valid,1400.0,120.0,6.0,9,mixed,partly_aligned,46.06998742706594,36.723510167582944,0.9543025440452054,0.045697456037095574,1.6556579457364706,0.04450329794861867,7.566249734552059,1.8286198640790303,2.9274272012704614,0.03633939206537207,-8.230096234148239e-11
p1g_g104_t0_b0_p0,p1g_g104,valid,1000.0,20.0,4.0,6,distributed,offset,43.496251696890965,38.724409043124446,0.9823393411175187,0.017660659002566404,0.5236811879473705,0.013511213799850524,2.181884534548999,0.5232635547533846,0.7955700174878757,0.10344178159249395,-1.2008515362649241e-10
p1g_g104_t0_b0_p1,p1g_g104,valid,1000.0,20.0,6.0,6,distributed,offset,65.24437754328767,58.08661356269465,0.98233934108308,0.01766065900196758,0.7855217819050783,0.013511213800038899,3.2728268018213384,0.7848953321301906,1.1933550261937853,0.1551626723880304,-8.504750838763304e-11
p1g_g104_t0_b1_p0,p1g_g104,valid,1000.0,120.0,4.0,6,distributed,offset,41.64783227204424,33.44148486387343,0.9377517181349215,0.062248281984493045,1.4512264630704759,0.04282211467498925,6.448668053431675,1.6640091237070465,2.599714766652312,0.10287619994159058,-1.1941457545017187e-10
p1g_g104_t0_b1_p1,p1g_g104,valid,1000.0,120.0,6.0,6,distributed,offset,62.471748406112454,50.16222729408538,0.9377517181019964,0.0622482819823757,2.1768396945341437,0.04282211467505421,9.673002079808555,2.4960136854717234,3.8995721498495186,0.15431429991218693,-8.437208339392062e-11
p1g_g104_t1_b0_p0,p1g_g104,valid,1400.0,20.0,4.0,6,distributed,offset,32.4099868696951,28.01675950416478,0.9871880940661071,0.012811906052326228,0.4496558458457218,0.0160325626365703,2.1871849796399943,0.5261516046567181,0.5992241071530771,0.10350781245711005,-1.1843330829930387e-10
p1g_g104_t1_b0_p1,p1g_g104,valid,1400.0,20.0,6.0,6,distributed,offset,48.61498030304148,42.02513925479014,0.9871880940307242,0.012811906051891217,0.6744837687580261,0.016032562636874796,3.2807774694543923,0.7892274069846508,0.898836160699318,0.15526171869402106,-8.261534049462209e-11
p1g_g104_t1_b1_p0,p1g_g104,valid,1400.0,120.0,4.0,6,distributed,offset,31.421290465466768,24.492931935761547,0.9542722067337033,0.04572779338435991,1.087121397995171,0.04380038450240416,4.687027527084808,1.2088041412046096,1.9306959789648204,0.10308816061370862,-1.180631842290225e-10
p1g_g104_t1_b1_p1,p1g_g104,valid,1400.0,120.0,6.0,6,distributed,offset,47.131935696752066,36.73939790236224,0.954272206699455,0.04572779338279479,1.630682096940428,0.043800384502525117,7.030541290375197,1.8132062117394412,2.896043968351364,0.15463224093014105,-8.22498365711984e-11
p1g_g105_t0_b0_p0,p1g_g105,valid,1000.0,20.0,4.0,7,distributed,partly_aligned,42.74630818108329,38.66506897554313,0.9823784379759313,0.017621562144230288,0.5325718949114273,0.013763767099623434,2.562273159187896,0.5120991059328048,0.7784761293827955,0.08484334496847623,-1.201615612567153e-10
p1g_g105_t0_b0_p1,p1g_g105,valid,1000.0,20.0,6.0,7,distributed,partly_aligned,64.11946226956184,57.99760346132024,0.9823784379414823,0.017621562143629557,0.798857842351654,0.013763767099829944,3.84340973879074,0.7681486588999746,1.1677141940359093,0.1272650174491332,-8.511179261372348e-11
p1g_g105_t0_b1_p0,p1g_g105,valid,1000.0,120.0,4.0,7,distributed,partly_aligned,40.90385679885645,33.39384004153678,0.9378895222940943,0.06211047782541104,1.4556069738336845,0.04301750889180877,6.584532742253828,1.6747092148543175,2.5794390459150804,0.08519542637424138,-1.1950532230464717e-10
p1g_g105_t0_b1_p1,p1g_g105,valid,1000.0,120.0,6.0,7,distributed,partly_aligned,61.3557851963169,50.09076006057853,0.9378895222611674,0.062110477823285604,2.183410460678994,0.04301750889188308,9.87679911303809,2.5120638221926583,3.8691585687439556,0.12779313955661564,-8.445300014869872e-11
p1g_g105_t1_b0_p0,p1g_g105,valid,1400.0,20.0,4.0,7,distributed,partly_aligned,31.663324865993218,27.95699327482794,0.987227383903666,0.012772616214842818,0.45876259093283933,0.0163971170155333,2.567045179907666,0.5149906538928235,0.5821164853921346,0.08495691683367568,-1.1850886244557657e-10
p1g_g105_t1_b0_p1,p1g_g105,valid,1400.0,20.0,6.0,7,distributed,partly_aligned,47.49498729748382,41.93548991078259,0.9872273838682745,0.012772616214406366,0.6881438863890703,0.016397117015861145,3.850567769868235,0.77248598083969,0.8731747280571085,0.12743537525221882,-8.268086909568595e-11
p1g_g105_t1_b1_p0,p1g_g105,valid,1400.0,120.0,4.0,7,distributed,partly_aligned,30.679175005582977,24.443972108837862,0.9544124386058738,0.045587561512285484,1.0918983220220313,0.04409208263099877,4.821989172423457,1.2194391420198372,1.9103134943654823,0.08510074322174432,-1.181592532151221e-10
p1g_g105_t1_b1_p1,p1g_g105,valid,1400.0,120.0,6.0,7,distributed,partly_aligned,46.01876250691976,36.66595816197433,0.954412438571616,0.04558756151070928,1.637847482981343,0.04409208263115029,7.232983758382659,1.8291587129637037,2.865470241452897,0.12765111483531655,-8.232522996642899e-11
p1g_g106_t0_b0_p0,p1g_g106,valid,1000.0,20.0,4.0,5,mixed,partly_aligned,45.21636072253267,38.68366581089048,0.9823661852457233,0.01763381487441834,0.5784222786353295,0.014937730469087255,3.5073839243240172,0.5170759007931451,0.793285614382853,0.09347982356717921,-1.2014161887563546e-10
p1g_g106_t0_b0_p1,p1g_g106,valid,1000.0,20.0,6.0,5,mixed,partly_aligned,67.8245410817583,58.02549871433865,0.9823661852112634,0.01763381487381523,0.867633417939348,0.014937730469366152,5.261075886488982,0.7756138511903714,1.189928421537502,0.14021973534858034,-8.507859231935792e-11
p1g_g106_t0_b1_p0,p1g_g106,valid,1000.0,120.0,4.0,5,mixed,partly_aligned,43.37039537501636,33.40877165438831,0.9378463352644426,0.06215366485501182,1.4758460653645957,0.0435837828316917,6.362780585783355,1.6763881870024306,2.5939201478641962,0.09353153261855596,-1.194544324567559e-10
p1g_g106_t0_b1_p1,p1g_g106,valid,1000.0,120.0,6.0,5,mixed,partly_aligned,65.05559306057825,50.11315747985646,0.9378463352315084,0.0621536648528891,2.213769097976484,0.043583782831806715,9.544170878336104,2.514582280414686,3.8908802216676577,0.14029729892706655,-8.439753525676015e-11
p1g_g106_t1_b0_p0,p1g_g106,valid,1400.0,20.0,4.0,5,mixed,partly_aligned,34.126807276947375,27.975723666817736,0.9872150706949094,0.012784929423588604,0.5106249081797682,0.018229675287831523,3.5128284199363975,0.5199653604887544,0.5969429744995409,0.0936758965421518,-1.1849803950580995e-10
p1g_g106_t1_b0_p1,p1g_g106,valid,1400.0,20.0,6.0,5,mixed,partly_aligned,51.19021091392824,41.963585498761915,0.9872150706595039,0.012784929423147053,0.7659373622616592,0.01822967528827686,5.269242629906728,0.7799480407335864,0.895414461721316,0.14051384481240348,-8.265088382216253e-11
p1g_g106_t1_b1_p0,p1g_g106,valid,1400.0,120.0,4.0,5,mixed,partly_aligned,33.139694039824235,24.459315836552314,0.9543684907449559,0.04563150937315646,1.1176852980334366,0.045080754858140316,4.883378473295124,1.2211414962126241,1.9248431301523397,0.09372734507240921,-1.181123462923317e-10
p1g_g106_t1_b1_p1,p1g_g106,valid,1400.0,120.0,6.0,5,mixed,partly_aligned,49.70954105829588,36.68897375354632,0.954368490710703,0.04563150937158131,1.6765279469994723,0.04508075485835237,7.32506770975823,1.8317122442521168,2.88726469513324,0.1405910176079601,-8.228429974425448e-11
p1g_g107_t0_b0_p0,p1g_g107,valid,1000.0,20.0,4.0,9,edge_balanced,offset,41.60709050538787,38.67848899443173,0.982369596048408,0.01763040407177642,0.5055836794274865,0.013062272454355046,2.1285562641292586,0.5145090310928708,0.8044009760697577,0.025319255559850262,-1.2018443185102257e-10
p1g_g107_t0_b0_p1,p1g_g107,valid,1000.0,20.0,6.0,9,edge_balanced,offset,62.410635756023055,58.017733489644215,0.9823695960139599,0.017630404071167245,0.7583755191263145,0.013062272454549159,3.1928343961252494,0.7717635466402157,1.2066014640725484,0.03797888333673427,-8.512718308040235e-11
p1g_g107_t0_b1_p0,p1g_g107,valid,1000.0,120.0,4.0,9,edge_balanced,offset,39.76297484016476,33.404615128946595,0.9378583572737006,0.06214164284581741,1.4553262214738305,0.04299811615552144,6.6681913448561545,1.6717374196598485,2.6070490757950324,0.024752745091234374,-1.195180066027035e-10
p1g_g107_t0_b1_p1,p1g_g107,valid,1000.0,120.0,6.0,9,edge_balanced,offset,59.64446225828215,50.106922691688474,0.9378583572407697,0.06214164284367102,2.1829893321401377,0.04299811615561671,10.002287016942432,2.5076061294038823,3.9105736135668394,0.03712911763562943,-8.444073218427661e-11
p1g_g107_t1_b0_p0,p1g_g107,valid,1400.0,20.0,4.0,9,edge_balanced,offset,30.52525983261836,27.970509672093407,0.9872184983330594,0.012781501785490704,0.4239356128316961,0.015146118294224976,1.7016021039289058,0.5173990412937428,0.60803410502524,0.025338032533227306,-1.1855011763928225e-10
p1g_g107_t1_b0_p1,p1g_g107,valid,1400.0,20.0,6.0,9,edge_balanced,offset,45.78788974742179,41.955764506667116,0.9872184982976515,0.012781501785042134,0.6359034192385287,0.015146118294541903,2.552403155847344,0.7760985619411827,0.9120511575165438,0.03800704880222838,-8.269364822529231e-11
p1g_g107_t1_b1_p0,p1g_g107,valid,1400.0,120.0,4.0,9,edge_balanced,offset,29.54003815572969,24.455044590360743,0.9543807245474532,0.045619275570775,1.0869850582029315,0.043878634550003015,4.905792973112909,1.2164775842312565,1.9379355123802497,0.02491750097408385,-1.18228149492694e-10
p1g_g107_t1_b1_p1,p1g_g107,valid,1400.0,120.0,6.0,9,edge_balanced,offset,44.31005723213923,36.68256688425156,0.9543807245131831,0.04561927556916656,1.630477587253702,0.043878634550181275,7.358689459417462,1.8247163762846412,2.906903268479823,0.037376251462774235,-8.23496456211122e-11
p1g_g108_t0_b0_p0,p1g_g108,valid,1000.0,20.0,4.0,8,clustered,partly_aligned,42.9861509146121,38.6946141401806,0.982358971818172,0.017641028302007263,0.5454752412820674,0.014084461881319888,2.3535550016684965,0.518196366440236,0.782871752581741,0.028572739950050163,-1.2017926237506416e-10
p1g_g108_t0_b0_p1,p1g_g108,valid,1000.0,20.0,6.0,8,clustered,partly_aligned,64.4792263698613,58.04192120826394,0.9823589717837352,0.017641028301394863,0.8182128619106204,0.014084461881591806,3.53033250250337,0.7772945496610646,1.1743076288436782,0.04285910992547315,-8.513003959172612e-11
p1g_g108_t0_b1_p0,p1g_g108,valid,1000.0,120.0,4.0,8,clustered,partly_aligned,41.140531918474096,33.41756219382414,0.9378209101955275,0.06217908992412424,1.4575178573220433,0.04303739974088618,6.66473884464142,1.6654391349973139,2.584600584683585,0.028622633186330404,-1.196517329660196e-10
p1g_g108_t0_b1_p1,p1g_g108,valid,1000.0,120.0,6.0,8,clustered,partly_aligned,61.7107978757474,50.126343289002406,0.9378209101626149,0.06217908992196274,2.1862767859143712,0.04303739974102148,9.997108266624025,2.498158702411672,3.876900876902596,0.04293394978310516,-8.457766894250558e-11
p1g_g108_t1_b0_p0,p1g_g108,valid,1400.0,20.0,4.0,8,clustered,partly_aligned,31.900183196962644,27.986750623588165,0.9872078216624485,0.01279217845612978,0.4751363801010617,0.01695958995644646,2.358694152756243,0.5210908796734088,0.5865302338680749,0.028782658689863183,-1.1857824964989216e-10
p1g_g108_t1_b0_p1,p1g_g108,valid,1400.0,20.0,6.0,8,clustered,partly_aligned,47.85027479393932,41.9801259338945,0.9872078216270367,0.012792178455667214,0.7127045701463625,0.016959589956922313,3.5380412291328867,0.7816363195110512,0.8797953507898342,0.043173988031639965,-8.270386227711886e-11
p1g_g108_t1_b1_p0,p1g_g108,valid,1400.0,120.0,4.0,8,clustered,partly_aligned,30.913607087837306,24.468348996259685,0.9543426177594859,0.04565738235887989,1.096161434169906,0.04420773678285035,4.901759619028155,1.2102091214561028,1.9155419867213368,0.028832195917743775,-1.1836581020885362e-10
p1g_g108_t1_b1_p1,p1g_g108,valid,1400.0,120.0,6.0,8,clustered,partly_aligned,46.37041063029699,36.70252349309864,0.9543426177252027,0.0456573823572655,1.6442421512060592,0.04420773678309092,7.352639428295959,1.815313682122678,2.8733129799911126,0.04324829386956708,-8.246821744014217e-11
p1g_g109_t0_b0_p0,p1g_g109,valid,1000.0,20.0,4.0,8,mixed,offset,42.0300247995342,38.703602660404606,0.98235304963242,0.017646950487711643,0.5076427150769071,0.013106583688119625,2.063325413100017,0.5204492835782162,0.8017427156768235,0.0817059323106264,-1.2013162686841383e-10
p1g_g109_t0_b0_p1,p1g_g109,valid,1000.0,20.0,6.0,8,mixed,offset,63.04503719725824,58.05540398861698,0.9823530495979749,0.017646950487115155,0.7614640725978786,0.013106583688267998,3.094988119556888,0.7806739253674664,1.202614073475047,0.12255889846755963,-8.509002530354692e-11
p1g_g109_t0_b1_p0,p1g_g109,valid,1000.0,120.0,4.0,8,mixed,offset,40.18377600792246,33.42477918002772,0.9378000363487964,0.06219996377061286,1.451482328005504,0.04285835695999365,6.67909891070201,1.6688464190656305,2.6051984140326,0.08142750320672576,-1.1940924637965367e-10
p1g_g109_t0_b1_p1,p1g_g109,valid,1000.0,120.0,6.0,8,mixed,offset,60.2756640099372,50.1371687683222,0.9378000363158753,0.06219996376852172,2.1772234919347815,0.04285835696001902,10.018648365714853,2.5032696285063025,3.907797620915858,0.12214125481563087,-8.439696164153077e-11
p1g_g109_t1_b0_p0,p1g_g109,valid,1400.0,20.0,4.0,8,mixed,offset,30.945333212744742,27.995803696528093,0.98720187024521,0.012798129873273122,0.42837286525194906,0.015289914011194037,1.6890831197963507,0.5233383020434417,0.6053881534120933,0.08188232085922209,-1.1848312261864002e-10
p1g_g109_t1_b0_p1,p1g_g109,valid,1400.0,20.0,6.0,8,mixed,offset,46.41799981761619,41.99370554333413,0.9872018702098005,0.012798129872838038,0.64255929786653,0.015289914011453775,2.5336246796285877,0.7850074530653046,0.9080822300874729,0.12282348128587728,-8.263862279663432e-11
p1g_g109_t1_b1_p0,p1g_g109,valid,1400.0,120.0,4.0,8,mixed,offset,29.95822290044731,24.475765172412565,0.9543213761755656,0.04567862394248556,1.084260994423427,0.043730197059976335,4.917014735708619,1.21361801266454,1.9361369555449528,0.0815401000685938,-1.1805112443141752e-10
p1g_g109_t1_b1_p1,p1g_g109,valid,1400.0,120.0,6.0,8,mixed,offset,44.93733434922251,36.713647757341086,0.9543213761412925,0.04567862394093195,1.6263914915815438,0.043730197060059456,7.375522103314609,1.8204270189281146,2.9042054332181806,0.12231015010110013,-8.22244864788028e-11
p1g_g110_t0_b0_p0,p1g_g110,valid,1000.0,20.0,4.0,4,mixed,offset,43.082782728435404,38.71171892352022,0.9823477021429103,0.017652297977228403,0.5487012314813101,0.014163314681697816,2.359265813333252,0.5249616536245867,0.8172319317155257,0.09655984494185077,-1.201387427041123e-10
p1g_g110_t0_b0_p1,p1g_g110,valid,1000.0,20.0,6.0,4,mixed,offset,64.6241740906097,58.067578383289984,0.9823477021084681,0.017652297976631204,0.8230518472057551,0.014163314681904352,3.538898720004852,0.7874424804373348,1.2258478975336402,0.14483976741132665,-8.509931648248426e-11
