sample_id,role,driver_category,input_fingerprint,full_fingerprint,provenance_source_id,grid_shape,bottom_node_count,bottom_q_nonzero_count,bottom_mask_matches_bc,bottom_mask_matches_metadata,bottom_temperature_label_pass,is_clean_role,is_hard_role,P_array_W,P_bottom_W,P_operator_W,P_identity_error_W,bottom_q_abs_max_W_m3,bottom_temperature_label_max_abs_error_K,T_bottom_K,T_inf_K,T_inf_minus_T_bottom_K,cv_weight_sum_m3,Lx_m,Ly_m,Lz_m,top_area_m2,s_y_cv_rms_deltaT_K,target_cv_mean_deltaT_K,target_max_deltaT_K,q_operator_cv_rms_W_m3,q_active_cv_fraction,q_rms_to_mean_concentration,source_z_centroid_m,source_z_centroid_normalized,harmonic_kx_W_mK,harmonic_ky_W_mK,harmonic_kz_W_mK,anisotropy_xy_over_z,top_h_W_m2K,R_top_K_W,R_z_K_W,R_series_K_W,R_centroid_bottom_K_W,R_centroid_top_K_W,operator_1d_face_conductance_min_W_K,operator_1d_face_conductance_max_W_K,operator_1d_top_robin_conductance_W_K,raw_constant_unitless,pred_constant_K,log_residual_constant,raw_power_only_W,pred_power_only_K,log_residual_power_only,raw_q_rms_lz2_over_kz_K,pred_q_rms_lz2_over_kz_K,log_residual_q_rms_lz2_over_kz,raw_legacy_p_array_r_series_K,pred_legacy_p_array_r_series_K,log_residual_legacy_p_array_r_series,raw_source_centroid_two_path_K,pred_source_centroid_two_path_K,log_residual_source_centroid_two_path,raw_legacy_z_collapsed_1d_K,pred_legacy_z_collapsed_1d_K,log_residual_legacy_z_collapsed_1d,raw_z_collapsed_1d_operator_K,pred_z_collapsed_1d_operator_K,log_residual_z_collapsed_1d_operator,selected_or_best_physics_candidate,selected_or_best_physics_prediction_K,selected_or_best_physics_log_residual
sample_0776,hard_train_holdout,source_driven,56d25f3004d4d719075c2163b6458ac79a3dee768b3afe3e6fc6933b28eb0461,d8d6895a8ff863e7bfdc0af0ee306d80fa84fc7b7b4329f5cc5f6ff8d06bcbfe,sample_0776,16x16x4,256,0,1,1,1,0,1,1.887770711751221,0,1.887770711751221,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,1.6992885276191918,0.64724682437213488,17.465599127923326,104506729.2563169,0.013333333333333326,11.071972735435603,0.00066666666666666686,0.33333333333333343,13.116509619349287,12.291857108100526,13.661444702188506,0.92943979635266005,264.25061701116806,37.842863388952345,1.4639740112402668,39.306837400192613,0.62584749271597517,38.763534889797015,2.2547901896233342,3.4950695600930062,0.026425061701116807,1,0.34961547520982422,-1.5811310210020304,1.887770711751221,0.66514347193552903,-0.93796216462081838,30.599027126194162,1.3816281061115987,-0.20694705949123815,74.202296415651119,1.0140577767227412,-0.51624976773365305,1.1626847154420998,0.71766116880570874,-0.86196738135562323,0.79152779505049031,0.75202523450977576,-0.81519504936225984,0.74945916809654056,1.5705717680406754,-0.078769913768999139,z_collapsed_1d_operator,1.5705717680406754,-0.078769913768999139
sample_0777,valid_iid,source_driven,cfb817d2b62266f56c7ea0b2d473c66e3ce8d7aaa704121db77ecdfd1f78aeea,e686cef0fe53370c17db6a4c1fb5e4726b31ddcbc2c96e38ca36bd10c494c9b1,sample_0777,16x16x4,256,0,1,1,1,1,0,1.604376206000806,0,1.604376206000806,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,1.3618774105837694,0.83203788361210984,5.4422287198876234,33099985.378713664,0.072592592592592584,4.1262124500364274,0.0013333333333333329,0.66666666666666641,15.837832348406746,15.634455439832964,15.308014012581458,1.0279462324465281,501.53894431900341,19.93863111383731,1.3065052059373776,21.245136319774687,0.95631527586101306,20.289153332154864,3.0936254883372558,3.8621995318992579,0.050153894431900346,1,0.34961547520982422,-1.3597855674690416,1.604376206000806,0.58990507994504637,-0.83665783323717768,8.6490606427480969,0.54500905746565198,-0.91581706201688262,34.085191204690041,0.64595467409890406,-0.7458901383576475,1.4652270076401113,0.8761650524482899,-0.44106498651988046,0.99854898046365836,0.92174528428450808,-0.39035055468999269,0.75707887078348401,1.584491905148935,0.15139959459970959,z_collapsed_1d_operator,1.584491905148935,0.15139959459970959
sample_0778,train,source_driven,87466fd77dfcb1bf14cb0ba7cce733a43df5ad384cc4ab9be34f2597e6312fcc,4c82ef44fda4f91a8e00e97b0563ff1d7a0d83fdcd7d6a80fe8bab6a3ae2cfbb,sample_0778,16x16x4,256,0,1,1,1,1,0,0.12888343811059502,0,0.12888343811059502,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.020621112320754819,0.010600880310380961,0.15104134366788458,5413224.7649355466,0.023703703703703699,8.40018678007403,0.00066666666666666686,0.33333333333333343,52.86041465693156,56.972179667450177,46.970081311422305,1.1683565251420382,2544.3815455111558,3.9302281600187605,0.42580296736970624,4.3560311273884667,0.15058537972325797,4.2005241936638953,7.6023978262872891,11.981837512721045,0.25443815455111557,1,0.34961547520982422,2.8305184873615743,0.12888343811059502,0.091751401424389867,1.4927673402838539,0.4609934335897472,0.062951382075267376,1.1160472944622624,0.5614202682145969,0.059757630327661071,1.0639814659723217,0.018736281015383494,0.020371985311202847,-0.012154732921069729,0.012621426845787972,0.020043482611188851,-0.028411376802840022,0.014739844748841381,0.051009939871395314,0.90570509225857687,z_collapsed_1d_operator,0.051009939871395314,0.90570509225857687
sample_0779,train,source_driven,b9047c4e7367af4865090d362629923b6e41efc73bc03e39b15eb86a94cead25,bc821abe3844ad9efb8022928d5eba9400ab0cfda5633bd0475eb6422c96858a,sample_0779,16x16x4,256,0,1,1,1,1,0,2.2016901693763864,0,2.2016901693763864,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,1.3353295979931865,0.50443248373116256,6.6417199247521808,49038430.874791451,0.11555555555555555,4.4546168717900265,0.0010385922035456283,0.51929610177281416,18.541632337447453,12.893972321515372,20.752271257194749,0.74507795495459506,341.22594780086587,29.306094874812516,0.96374993137515297,30.26984480618767,0.48940122507403166,29.779620872289904,28.876552231967516,34.133181443908626,0.034122594780086592,1,0.34961547520982422,-1.3400995219685763,2.2016901693763864,0.74510518022568173,-0.58340804031922489,9.4521568780650895,0.58182646559283713,-0.83076119605886911,66.644819738332259,0.95283572088542401,-0.33749092247234913,1.0600882709780775,0.66267754053771533,-0.70064492256866995,0.67930189158737386,0.65776602410320284,-0.70808414862443403,0.090537716782873742,0.24850652699222303,-1.6814643194905798,z_collapsed_1d_operator,0.24850652699222303,-1.6814643194905798
sample_0780,train,source_driven,34046a77c69a9d39b1490a99fdff1a0c5abc754e450e62956ae8524d68fc4957,5ab48e7140b7f59d64131aacf8f50ff4fa8f8183136e92dfb3309dcfb10ee938,sample_0780,16x16x4,256,0,1,1,1,1,0,5.0033598605536591,0,5.0033598605536591,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,4.8912532820025643,3.5386710010497842,12.485553735425981,73202124.306369022,0.25777777777777772,2.9261187020942634,0.00090293123222123469,0.45146561611061736,7.4608444771064288,5.6295984021552918,7.5910570376190778,0.85374946846404254,790.7157178359646,12.646770229088222,2.6346791890623136,15.281449418150537,1.1426197019878379,14.148902278675187,1.3277195260578791,1.5084380296519158,0.079071571783596459,1,0.34961547520982422,-2.6383699362430248,5.0033598605536591,1.3655631998117892,-1.275881621401485,38.572822701028599,1.6384556758793392,-1.0936944283912771,76.458590629855465,1.0318208389745687,-1.5561235191935376,5.2897540787762205,2.6524497522596615,-0.61196491775052053,3.4182420446385589,2.7083661616996686,-0.591103004819722,3.6253261583956222,6.212241139255763,0.23907315729228631,z_collapsed_1d_operator,6.212241139255763,0.23907315729228631
sample_0781,train,source_driven,48e32ee2c69206318c05fec6a4b77650412d9056e3a53632c1f0024f21ecf52b,dd21195bc9f8b45174393c00f713dd08487d76907fcc08d458d51d0aef081b3a,sample_0781,16x16x4,256,0,1,1,1,1,0,0.67952613998436995,0,0.67952613998436995,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,1.0111257524525687,0.53418966165719739,9.5132981618796748,12797028.696237467,0.082962962962962961,3.7664566359527591,0.0013333333333333335,0.66666666666666674,3.4792031739264555,4.8411578856526019,2.4408620128101566,1.6814009568033812,2676.9350928932495,3.7356154157596451,8.1938265641547119,11.929441979914357,6.490809140059687,5.726931518330721,1.8583324151316134,10.209043438450763,0.26769350928932495,1,0.34961547520982422,-1.0619856872354581,0.67952613998436995,0.31292588346504602,-1.1728532270528458,20.971326734696138,1.0461462465015579,0.03404885435123331,8.1063676607787016,0.28093469936863585,-1.2806973397721628,2.0674551379591564,1.1792552785619643,0.15381880284551694,1.3549557244225747,1.2042400541228859,0.17478439098437493,0.40352240416453983,0.91518248413078562,-0.099696113912203496,z_collapsed_1d_operator,0.91518248413078562,-0.099696113912203496
sample_0782,train,source_driven,c3ca83f8f17ad1a9fa70518b0342719027a4e78111442995b9801f3cb09533dc,2c6b0ea4e1efb60018e858124043dc3fe8a5a87d09e0afc354fa5d8399ab04c8,sample_0782,16x16x4,256,0,1,1,1,1,0,0.7990715014829366,0,0.7990715014829366,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.27083881997354609,0.22983762745315273,0.51017892244993845,5579918.6830535475,0.5392592592592591,1.3966005977433054,0.0009999999999999985,0.49999999999999922,26.170564864180765,27.914216441081216,24.302209342003358,1.112175980530991,378.05378101922122,26.45126302675855,0.82297044349101534,27.274233470249566,0.41197674305627541,26.862256727193291,3.7052028260083909,3.9749753481997998,0.037805378101922124,1,0.34961547520982422,0.25531002458157143,0.7990715014829366,0.35267947357061191,0.2640357538687676,0.918421630647276,0.10456542000758813,-0.95171097938310678,21.794062690868486,0.49842945381609438,0.6099381787744147,0.32422633232930448,0.23843775511237572,-0.12741559228229568,0.21817745154069926,0.243244988582412,-0.10745476476280839,0.24255270750143715,0.58704443917600058,0.77357663884904704,z_collapsed_1d_operator,0.58704443917600058,0.77357663884904704
sample_0783,valid_iid,source_driven,f20ddb44183231e8e37a56a2b8db4ecff04166c82445d6460fa2163a7be8bbbf,a7976747008c9f5d836f0ad95e850f74dd5bc1f6faca025751a9ece8faed9c89,sample_0783,16x16x4,256,0,1,1,1,1,0,0.28455534475428357,0,0.28455534475428357,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.19290908591257303,0.075827011010396406,1.9716170537818698,18768026.467879444,0.0088888888888888837,13.191125602708908,0.00066666666666666654,0.33333333333333326,10.460505588571175,10.991862853029865,9.3156702636920699,1.1510597835100833,779.19493569872998,12.83375897590077,2.1469201285440755,14.980679104444846,0.88258917555568439,14.208291042155482,2.3319008486301778,7.3251433798599752,0.077919493569873002,1,0.34961547520982422,0.59461488780135507,0.28455534475428357,0.1646097948552169,-0.15864122698383798,8.0586907593876695,0.5173670494011352,0.98653356228820799,4.262832307218595,0.19354777461554004,0.0033053587589986218,0.23645724035802462,0.18158627276852674,-0.060488147646256221,0.15763118738424883,0.1829779431780495,-0.052853403979153023,0.1058882252445944,0.28488624304371646,0.38987093289850366,z_collapsed_1d_operator,0.28488624304371646,0.38987093289850366
sample_0784,train,source_driven,52cb9c319677c5384978df75e4cca935e41e51dbe6a9abc5256399ded596c530,6976f893f9c64a843c5cac0eb79dbdc611ccf25f5449497bdcf4b0013384dd37,sample_0784,16x16x4,256,0,1,1,1,1,0,1.2018010433044868,0,1.2018010433044868,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.098991317035742876,0.055060090218307559,0.36361235256237023,20687857.642255768,0.14518518518518517,3.4428090668605491,0.00086871706572276769,0.43435853286138382,74.305741195606458,69.6485161889956,77.256486104633694,0.93117684592931071,1551.6313878801852,6.4448296664466458,0.25887794033128358,6.7037076067779298,0.12508639495286392,6.574800661034149,17.100848234919791,20.523277400550967,0.15516313878801852,1,0.34961547520982422,1.2618017686975551,1.2018010433044868,0.47663398896859438,1.5717167380460644,1.0711259952587955,0.11710241264034579,0.16801673406100673,8.0565227958339403,0.27993197135401388,1.0395144746214069,0.14752232941274002,0.12086233002278596,0.19961998986170335,0.092471764458056799,0.11468784000609275,0.14718186329681274,0.073059680601594401,0.20610072023922091,0.73333284292232825,z_collapsed_1d_operator,0.20610072023922091,0.73333284292232825
sample_0785,train,source_driven,0bc55d24c2c0e09269eba4029c693cbc77205daa36e9bffe17e84a133459a589,4d8c8841dd5b349d51744ca2447078a553e468b2b5f607ecb8ce6ea1cda5164d,sample_0785,16x16x4,256,0,1,1,1,1,0,0.050482087634834936,0,0.050482087634834936,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.3098562084579039,0.078163832460566338,3.512385090460441,2065798.0908312637,0.023703703703703703,8.1842815446711814,0.0013333333333333333,0.66666666666666663,1.6981464841136451,0.99345295498746888,2.8721206974771429,0.4522291380776291,453.89178094819226,22.031683365382221,6.96349565586429,28.995179021246511,5.4819076358025436,23.903238474926045,2.8980995557780203,4.4040449174676892,0.045389178094819231,1,0.34961547520982422,0.12072556208976654,0.050482087634834936,0.045942053906415828,-1.9087274414698427,2.8770352062792495,0.24236916915573078,-0.2456462900320264,1.4637371683382938,0.10415016696796599,-1.090274575331579,0.22511161832167376,0.17404328003290062,-0.57680434208008091,0.15030596695577797,0.17550843396310917,-0.56842124766516844,0.019175495861624568,0.06416833416945171,-1.5745984944077904,z_collapsed_1d_operator,0.06416833416945171,-1.5745984944077904
sample_0786,test_iid,source_driven,956e46642a922ff9b13d97d244907b64133d285d4bba97590dac29bcfacb230a,ee7e46c5489fbf9c23b38a6975fb7075b0a811a36a8920393fa76ce8f7f797df,sample_0786,16x16x4,256,0,1,1,1,1,0,1.7227687483974035,0,1.7227687483974035,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.73590674611942608,0.4631218912782778,5.4227555253231117,68303999.033433691,0.062222222222222207,7.9295609578445321,0.00077735119332590359,0.38867559666295176,7.9313304827641584,11.656922565137158,5.1008388379905485,1.8850521820769801,536.93506022450265,18.624226169583359,3.9209237216126014,22.545149891195962,1.4577035913167731,21.125404820303594,3.8339247788288144,18.125740955699797,0.053693506022450266,1,0.34961547520982422,-0.74426949878318882,1.7227687483974035,0.62172892221936282,-0.16859922568316654,53.562954018238869,2.0864401950809723,1.0421112297679271,38.840079660487525,0.6967560129714806,-0.054668110707146784,2.3491866774537824,1.3166780200680266,0.58176378496714976,1.5623121738262045,1.3642045823778994,0.61722340717783364,0.41806951140056603,0.94389729335559724,0.24891395375576422,z_collapsed_1d_operator,0.94389729335559724,0.24891395375576422
sample_0787,valid_iid,source_driven,205e36f8e45f5f06941c54828647fb76963ef45bce934fdce01af4dc1c2045b4,486674b63f8cae7a1e2de530b52c36189178e6a4d02548beb05cb2b3d3b8f0b8,sample_0787,16x16x4,256,0,1,1,1,1,0,3.6208749868493975,0,3.6208749868493975,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,1.4901649789785576,0.62670445953961706,11.229114457879859,36782588.178443804,0.42222222222222211,2.0316961127922921,0.00095897150987661074,0.47948575493830536,5.7145642495279141,3.3252557623496286,9.5326473361809487,0.45728879598556577,2560.9676543455262,3.9047740345457709,2.0980530690661818,6.0028271036119527,1.3255860336126917,4.6498936801697983,11.304430358789435,12.357959520890432,0.25609676543455262,1,0.34961547520982422,-1.4498082086807031,3.6208749868493975,1.0756320405593713,-0.32597840446033882,15.434364403196295,0.83478639821884604,-0.57946623534730957,21.735486509850137,0.49765239607325096,-1.0967402835002913,3.7350093813396916,1.9644176960499407,0.27630902554182041,2.2186940172698244,1.8548169873358087,0.21889919409952019,0.33668823745968757,0.78146330800082131,-0.64547391893212436,z_collapsed_1d_operator,0.78146330800082131,-0.64547391893212436
sample_0788,valid_iid,source_driven,bb8dde1af78c383ece85dfd5712ed4b9d942f66e48d95a6bf5bc723b969f7369,9b18d336d0164b4e803342f6323c2fd595276d174c7c99e449efc25352da18ce,sample_0788,16x16x4,256,0,1,1,1,1,0,0.26580518087438754,0,0.26580518087438754,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.1904758375061115,0.12761428983066964,0.5895643007913236,4364270.5006819414,0.10666666666666665,3.2838114639641884,0.00066666666666666697,0.33333333333333348,17.014167445913507,20.730958803063984,12.931428475464015,1.452340818665911,326.11556780454868,30.663976170537541,1.5466195430727421,32.210595713610282,0.57831390389567572,31.679344632371066,2.5995514126543862,3.1933829015361099,0.032611556780454867,1,0.34961547520982422,0.60730855899204572,0.26580518087438754,0.15653411567753495,-0.19625137151072647,1.3499732095221102,0.13884930232177845,-0.31613616023389679,8.561743219727953,0.28997840276071257,0.42028109768435523,0.15096296727374864,0.1232906993344402,-0.43498037314739363,0.10246925366055797,0.12547803922033304,-0.41739459231618903,0.090745052148538827,0.24900288471385781,0.26793913230984279,z_collapsed_1d_operator,0.24900288471385781,0.26793913230984279
sample_0789,train,source_driven,37386427d35757d5fcb2a07e4f13daedd99d1ac60a41ef0320718782b15f1891,766f3e86e9a98773fcd5516879d4ce3ef38fe8405412e04a7f5d00482b9ab4fd,sample_0789,16x16x4,256,0,1,1,1,1,0,0.43457155071981834,0,0.43457155071981834,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.087819257616839619,0.062007137179964977,0.2268319109129493,2856880.9239876987,0.58074074074074056,1.3148034744822117,0.0009999999999999998,0.49999999999999989,17.920028606670439,17.149886418219875,18.289848829793748,0.95849501258677383,957.45998077340789,10.444300754922722,1.0935027504120458,11.537803505334768,0.60196179948676043,10.935841705848008,10.215193079092597,22.888095866285155,0.095745998077340799,1,0.34961547520982422,1.3815530966416305,0.43457155071981834,0.22499160131444207,0.94078226238197493,0.62480142959605101,0.078744444464990432,-0.10907308289347764,5.0140011612138862,0.21264281189734968,0.8843330069891151,0.24794725259794964,0.18917482600722835,0.76739078120071436,0.15345624470264424,0.17872617764166418,0.71057408912348952,0.022745238260043966,0.074472866731975715,-0.16484595752752473,z_collapsed_1d_operator,0.074472866731975715,-0.16484595752752473
sample_0790,train,source_driven,59aa15d5ee966742557dae4c7c17f5ce64320016a372f067935fc3701921cfdb,0cb1b4abd92e2898a9ef42564ac9a129c693aa1eea771b4b064685e79560f6ae,sample_0790,16x16x4,256,0,1,1,1,1,0,0.12221563507782245,0,0.12221563507782245,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,1.0399041808567957,0.41217509040191214,6.5774438493427851,3419340.9781460147,0.04444444444444446,5.5955868100979131,0.0013333333333333333,0.66666666666666663,1.7151105925587518,2.3278130052594661,1.2601947692650859,1.5855591092130858,429.01166607340383,23.309389442777999,15.870562620779246,39.179952063557245,12.571858010530116,27.803919636719762,2.3302738639373985,4.5044913971938199,0.042901166607340384,1,0.34961547520982422,-1.0900499458232784,0.12221563507782245,0.088224100021684959,-2.4670036855343409,10.853373023092576,0.64415594800131559,-0.4789430020282554,4.7884027237662892,0.20704266320110784,-1.6139589796493035,1.0580625936011798,0.66158479477297583,-0.45224569316151153,0.69064970541314419,0.66738026154286723,-0.4435238633724079,0.043017234331793899,0.12984187732523114,-2.0805664722387767,z_collapsed_1d_operator,0.12984187732523114,-2.0805664722387767
sample_0791,train,source_driven,6b573a73fbf3cf5e7975b11da870fe04394188f4bf8e638c2529262584e88bf7,88de1afe616b0113d8a7ed37bc7aedaac2707888a06280968b3837dec1412475,sample_0791,16x16x4,256,0,1,1,1,1,0,0.075627344721383633,0,0.075627344721383633,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.21421824719778665,0.066074119084644278,1.6493492838181965,2723666.1783462558,0.023703703703703699,7.2028607863476655,0.0013333333333333333,0.66666666666666663,20.538178824756368,26.996518235353175,14.453387201121535,1.6291655058621164,1460.354411121164,6.8476528189637591,1.3837586803492032,8.2314114993129621,0.90140268528460465,7.3576396064846907,14.095723743127593,16.115719929640061,0.14603544111211642,1,0.34961547520982422,0.48983856622589655,0.075627344721383633,0.061909413273587163,-1.2413231016501896,0.75377934333203456,0.090411307679351877,-0.86262599752587854,0.62251979500210264,0.063445777770990294,-1.2168096942963189,0.06073045310733461,0.056196223736468279,-1.3381457807093242,0.041063500553833301,0.056328105807405306,-1.3358017164192524,0.0079384165198896871,0.029731069676454312,-1.9748027259882674,z_collapsed_1d_operator,0.029731069676454312,-1.9748027259882674
sample_0792,train,source_driven,b2dc4e1111cf904e389e46dee2340c9b73e14a4e6aea5d773dc0aefc23b25db4,6d7edd971c0a71a626df05bf4de370bcd824e6ec426030d23aae1d3c09ca5967,sample_0792,16x16x4,256,0,1,1,1,1,0,0.2908611760426173,0,0.2908611760426173,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.5490484152202656,0.33958647761436195,2.4179282393936887,6199535.0736492695,0.13629629629629628,4.2628824912272982,0.0012811058909736957,0.64055294548684782,3.2625739884695735,4.8220650601788737,2.1486286613289782,1.8460155409153496,2233.2434569018646,4.477792140885887,9.3082626886441702,13.786054829530057,10.693199674991625,5.168945515385917,1.6419966788172349,2.9580140770421033,0.22332434569018647,1,0.34961547520982422,-0.45135271736023314,0.2908611760426173,0.16729405908299119,-1.1884335288359062,11.541380202598075,0.67397333511559609,0.20500392235042042,4.0098281207051167,0.18680283966439756,-1.078132898327516,1.0135226669304034,0.63748420407813722,0.14934287317270417,0.64450563803853855,0.62815942974541961,0.13460737763402833,0.20454682458898413,0.5059498968879087,-0.081748979259478549,z_collapsed_1d_operator,0.5059498968879087,-0.081748979259478549
sample_0793,train,source_driven,10098ee9426b1d430fc50ee356cc6e16de77bd572338da72fa321352996de785,ef47dcfa7652a2bc5fcfdac24fb5c19eac0a602c005a05e70a4bda4e3b996c90,sample_0793,16x16x4,256,0,1,1,1,1,0,2.2694761907049315,0,2.2694761907049315,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,2.9084179471834224,1.7753609970830264,11.897516134789555,38469250.608313195,0.17185185185185176,3.3901435728536207,0.00076084806358502587,0.38042403179251294,9.5802520094541244,13.995047033528444,6.3737955222395728,1.8166761770322022,367.36652051107171,27.220771196265332,3.1378477596615086,30.35861895592684,1.2401274766715922,29.089313026327563,2.029689264115877,2.0734790137790591,0.036736652051107176,1,0.34961547520982422,-2.1185306432907125,2.2694761907049315,0.76196735767169743,-1.3394608344988299,24.142130367430539,1.160410019802518,-0.91883586457348188,68.898162903159374,0.97138180551343023,-1.0966449519999135,2.6993613613425644,1.4843849374687812,-0.67260876965032412,1.7751397506921522,1.5256665744100608,-0.64517786005090083,1.0720895579873522,2.1462930921611107,-0.30386706167140382,z_collapsed_1d_operator,2.1462930921611107,-0.30386706167140382
sample_0794,test_iid,source_driven,d5cf12792aeb5feab0df4c9495c09adff7e4ecd839815881e36e963a9ea11ae4,9b00b606e02111207c4b60712fefff0f885dc9de069b61592a97d6b6872db786,sample_0794,16x16x4,256,0,1,1,1,1,0,0.55189951646359614,0,0.55189951646359614,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,2.3256253391879023,1.3668963086263333,7.6628646448405675,7620039.6502371076,0.18962962962962959,2.761386601337867,0.0011857900280500997,0.59289501402504985,2.5740105950886285,3.4793304371997582,1.8978756238675729,1.5768313848933853,822.45104373499487,12.158778417481269,10.538098360335718,22.696876777816989,7.7830998729921941,15.394821351807458,2.2821374051799577,3.4111467789036238,0.082245104373499495,1,0.34961547520982422,-1.894910336672921,0.55189951646359614,0.2683908864717402,-2.1592997954512203,16.060145468771363,0.85957326532111056,-0.99530818196587933,12.526395318911021,0.36155393715182887,-1.861333010740392,2.8530723701220992,1.5570387737775035,-0.40120317054928789,1.7495685148392672,1.5063997235211053,-0.43426645114218931,0.21322481991492262,0.52462449690793866,-1.4890614822512058,z_collapsed_1d_operator,0.52462449690793866,-1.4890614822512058
sample_0795,train,source_driven,5450b4df66eb036c1bdd9ed15ccfb6d6a2555232aacca297f7e624193d520b5f,23beb8ddbf9b3a6e5de066325661e50b848e0466f41d68539cd480d45d961faa,sample_0795,16x16x4,256,0,1,1,1,1,0,0.88455302696504601,0,0.88455302696504601,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.39097812359505374,0.27513437172435568,1.5086400821268171,5813811.8303374648,0.58074074074074056,1.3145196846558764,0.0010000000000000035,0.50000000000000178,12.102080599054164,11.032885312509878,13.223411775908263,0.87383824877208827,2414.8450001883816,4.1410525309988433,1.5124689708625731,5.653521501861416,0.73128056417740794,4.9222409376840082,4.1576636219387977,6.4179583930859803,0.24148450001883817,1,0.34961547520982422,-0.11181770025932072,0.88455302696504601,0.38014855889877253,-0.028089487743332385,1.7586419991638316,0.16869383816371555,-0.84056614505821825,5.0008395574834887,0.2123190422843248,-0.61056154867975421,0.56318583594445737,0.38396151590102873,-0.018109279977610668,0.35749603617314935,0.3748737896737056,-0.042062200084367722,0.2103717633556754,0.51849576731403813,0.2822802557721627,z_collapsed_1d_operator,0.51849576731403813,0.2822802557721627
sample_0796,train,source_driven,80d2a7d9f3a52e4bb011b08e22ad1c3ae3fae217507fe4df1eb9ea63be6f7de9,65aca6ff94ddb814c6c3fbbd626765ef8ba8953c3396f8746e6871781a10636c,sample_0796,16x16x4,256,0,1,1,1,1,0,1.4600345030372488,0,1.4600345030372488,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.071090584356451811,0.033983849984206074,0.36654967369759106,35330356.275053546,0.059259259259259241,4.8396604602914914,0.0010247419956091375,0.51237099780456874,25.416281101325129,28.42235054954082,20.881398602068067,1.2871418604865466,414.54749677389583,24.122688178851167,0.9577902506022381,25.080478429453404,0.50483949290784746,24.576319599486244,32.775300597772414,34.713117367190705,0.041454749677389588,1,0.34961547520982422,1.5928790084155087,1.4600345030372488,0.55025870463693149,2.0464336398428915,6.7678141581099789,0.4549693548444842,1.8562751648320484,36.618363859683441,0.67336525897775623,2.2483330150660072,0.72224689588874214,0.47588719922935452,1.9012259498786448,0.46285175045662375,0.47003746961359855,1.8888575142480426,0.05210521390530632,0.15347077692676989,0.76955527071525553,z_collapsed_1d_operator,0.15347077692676989,0.76955527071525553
sample_0797,train,source_driven,5a9fcb317499223488c5d2ca4a1fe375a0e59d6a49cdc28e6b60871ab2dd9ac7,07df49db2b7ca183f2a743198e218a9bf650459ff2f0fd13fe69d3f47bdbc9e2,sample_0797,16x16x4,256,0,1,1,1,1,0,1.2034850771413981,0,1.2034850771413981,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.7408567015387072,0.36761712213163017,5.0047806904876779,40327528.983308479,0.023703703703703699,6.70179128088522,0.00066666666666666664,0.33333333333333331,5.3406613494330211,8.1032369773948698,3.4425304241060291,1.9109485880381947,1469.2553559707205,6.806168825155047,5.8096799551724185,12.615848780327465,1.7665660390341458,11.031637027156314,1.9733650822307625,2.0303372216648397,0.14692553559707205,1,0.34961547520982422,-0.75097331308081994,1.2034850771413981,0.47712678657416957,-0.44002496584119655,46.858007355192392,1.8908030250780088,0.93694967745413438,15.182985742596612,0.40420162348364719,-0.60589339985988899,1.8325741400185409,1.0627150554260953,0.36077506406749654,1.1120978348562227,1.0129283657529697,0.31279356543877868,0.49666708585468394,1.0969557689294795,0.3924869180776957,z_collapsed_1d_operator,1.0969557689294795,0.3924869180776957
